Index,Time,((Motor_DM_6220[0]).PID_Omega).Target,((Motor_DM_6220[0]).PID_Omega).Measure
46077,46.076863,1.74974263,1.47472572
46078,46.077857,1.75709724,1.49084282
46079,46.078862,1.76444769,1.49621582
46080,46.079856,1.77179384,1.50158787
46081,46.080861,1.77913547,1.51770496
46082,46.081854,1.7864728,1.52307701
46083,46.082868,1.7938056,1.54456711
46084,46.083857,1.80113423,1.55531216
46085,46.084862,1.80845833,1.57142925
46086,46.085866,1.8157779,1.5982914
46087,46.086865,1.82309282,1.62515354
46088,46.087858,1.83040357,1.65201569
46089,46.088863,1.83770955,1.66813278
46090,46.089857,1.84501112,1.68962193
46091,46.090862,1.85230803,1.70573902
46092,46.091856,1.85960054,1.71111202
46093,46.092862,1.8668884,1.71648407
46094,46.093858,1.87417161,1.71648407
46095,46.094864,1.8814503,1.72722912
46096,46.095871,1.88872433,1.73797417
46097,46.096853,1.89599347,1.75409126
46098,46.097867,1.90325809,1.77020836
46099,46.098860,1.91051817,1.77558041
46100,46.099866,1.91777337,1.7916975
46101,46.100860,1.92502379,1.7970705
46102,46.101865,1.93226945,1.80244255
46103,46.102858,1.93951058,1.8078146
46104,46.103867,1.94674671,1.81855965
46105,46.104854,1.95397806,1.83467674
46106,46.105868,1.96120453,1.85616684
46107,46.106865,1.96842647,1.86691093
46108,46.107862,1.97564316,1.88302898
46109,46.108861,1.9828552,1.89914608
46110,46.109855,1.99006224,1.89914608
46111,46.110861,1.9972645,1.89377308
46112,46.111855,2.00446177,1.88302898
46113,46.112862,2.01165414,1.86691093
46114,46.113859,2.01884151,1.85079384
46115,46.114866,2.02602386,1.84542179
46116,46.115860,2.03320122,1.84004974
46117,46.116867,2.04037356,1.84542179
46118,46.117868,2.0475409,1.84004974
46119,46.118867,2.05470324,1.84542179
46120,46.119854,2.06186032,1.85079384
46121,46.120868,2.06901264,1.85079384
46122,46.121854,2.07615948,1.85079384
46123,46.122861,2.08330131,1.84542179
46124,46.123858,2.09043813,1.85079384
46125,46.124865,2.0975697,1.86153889
46126,46.125859,2.10469627,1.87228394
46127,46.126865,2.11181736,1.88840103
46128,46.127860,2.11893344,1.89377308
46129,46.128868,2.12604427,1.89914608
46130,46.129868,2.13314986,1.90451813
46131,46.130854,2.14024997,1.90989113
46132,46.131861,2.14734507,1.90989113
46133,46.132855,2.15443468,1.90989113
46134,46.133864,2.16151929,1.90451813
46135,46.134857,2.16859818,1.91526318
46136,46.135861,2.17567182,1.92600822
46137,46.136854,2.18274021,1.94212532
46138,46.137868,2.18980336,1.95824242
46139,46.138878,2.19686079,1.97435951
46140,46.139862,2.20391297,1.99584961
46141,46.140868,2.21095967,2.0065937
46142,46.141854,2.21800089,2.01733875
46143,46.142867,2.22503662,2.01733875
46144,46.143855,2.23206687,2.0227108
46145,46.144861,2.23909163,2.0442009
46146,46.145854,2.24611092,2.06569004
46147,46.146867,2.25312471,2.08180809
46148,46.147853,2.26013279,2.09255219
46149,46.148867,2.26713538,2.10329723
46150,46.149986,2.27413225,2.10329723
46151,46.150856,2.28112364,2.10866928
46152,46.151861,2.28810954,2.11941433
46153,46.152855,2.29508948,2.13015938
46154,46.153871,2.30206394,2.15164852
46155,46.154856,2.30903268,2.16776657
46156,46.155863,2.31599593,2.18388367
46157,46.156856,2.32295322,2.19462776
46158,46.157861,2.32990479,2.20000076
46159,46.158854,2.33685064,2.20537281
46160,46.159868,2.34379077,2.21074486
46161,46.160874,2.35072517,2.23223495
46162,46.161890,2.35765362,2.2590971
46163,46.162860,2.36457634,2.28058624
46164,46.163869,2.3714931,2.29133129
46165,46.164854,2.37840414,2.30207634
46166,46.165868,2.38530922,2.30744839
46167,46.166853,2.39220858,2.30207634
46168,46.167867,2.39910197,2.30744839
46169,46.168860,2.40598941,2.30744839
46170,46.169867,2.41287088,2.31282139
46171,46.170861,2.4197464,2.31819344
46172,46.171863,2.42661595,2.31819344
46173,46.172862,2.43347955,2.31282139
46174,46.173860,2.44033718,2.29670334
46175,46.174866,2.44718885,2.28058624
46176,46.175860,2.45403433,2.2590971
46177,46.176867,2.46087384,2.25372505
46178,46.178039,2.46770716,2.25372505
46179,46.178883,2.47453451,2.25372505
46180,46.179883,2.48135591,2.2590971
46181,46.180896,2.48817086,2.25372505
46182,46.181938,2.49497986,2.25372505
46183,46.182885,2.50178289,2.25372505
46184,46.183863,2.50857925,2.2590971
46185,46.184895,2.51536965,2.2752142
46186,46.185854,2.52215385,2.28595924
46187,46.186868,2.52893209,2.30744839
46188,46.187855,2.53570366,2.32356548
46189,46.188862,2.54246926,2.33968353
46190,46.189856,2.54922843,2.35580063
46191,46.190863,2.55598164,2.36654472
46192,46.191902,2.56272817,2.37728977
46193,46.192858,2.56946826,2.39340687
46194,46.193868,2.57620239,2.42026901
46195,46.194854,2.58293009,2.44713116
46196,46.195861,2.58965135,2.4739933
46197,46.196855,2.59636617,2.49548244
46198,46.197861,2.60307455,2.51160049
46199,46.198855,2.6097765,2.52234459
46200,46.199861,2.61647224,2.54383469
46201,46.200861,2.62316132,2.55457878
46202,46.201890,2.62984419,2.57069683
46203,46.202860,2.63652039,2.58681393
46204,46.203869,2.64318991,2.59218597
46205,46.204855,2.64985323,2.58681393
46206,46.205860,2.65650988,2.57606888
46207,46.206853,2.66315985,2.56532383
46208,46.207867,2.66980362,2.57069683
46209,46.208860,2.67644024,2.57069683
46210,46.209866,2.68307066,2.57069683
46211,46.210859,2.6896944,2.55995178
46212,46.211865,2.69631147,2.54920673
46213,46.212862,2.70292187,2.53846169
46214,46.213871,2.70952559,2.53308964
46215,46.214857,2.71612263,2.54383469
46216,46.215863,2.72271299,2.54920673
46217,46.216856,2.72929668,2.55995178
46218,46.217861,2.73587346,2.57069683
46219,46.218855,2.74244356,2.57606888
46220,46.219869,2.74900699,2.58144093
46221,46.220854,2.7555635,2.59218597
46222,46.221862,2.76211357,2.60830307
46223,46.222868,2.76865625,2.62979317
46224,46.223865,2.7751925,2.64053726
46225,46.224863,2.78172207,2.65128231
46226,46.225856,2.78824449,2.65128231
46227,46.226862,2.79475975,2.65128231
46228,46.227856,2.80126858,2.65665531
46229,46.228861,2.80777025,2.66202736
46230,46.229854,2.81426525,2.67277241
46231,46.230868,2.8207531,2.67814445
46232,46.231853,2.82723403,2.66739941
46233,46.232867,2.83370781,2.66739941
46234,46.233889,2.84017515,2.65665531
46235,46.234854,2.84663486,2.64591026
46236,46.235861,2.8530879,2.64591026
46237,46.236856,2.85953379,2.65665531
46238,46.237862,2.86597252,2.66739941
46239,46.238856,2.87240458,2.67814445
46240,46.239863,2.87882924,2.69426155
46241,46.240857,2.88524652,2.71575165
46242,46.241863,2.89165711,2.74261379
46243,46.242858,2.89806032,2.78022003
46244,46.243867,2.90445685,2.81782722
46245,46.244866,2.91084576,2.85006142
46246,46.245865,2.91722751,2.87692356
46247,46.246859,2.9236021,2.89304066
46248,46.247865,2.92996979,2.90915775
46249,46.248860,2.93632984,2.9199028
46250,46.249866,2.94268274,2.9360199
46251,46.250860,2.94902849,2.94676495
46252,46.251867,2.95536709,2.9413929
46253,46.252854,2.96169806,2.9199028
46254,46.253871,2.96802187,2.89304066
46255,46.254889,2.97433853,2.87155151
46256,46.255855,2.98064756,2.85543442
46257,46.256862,2.98694944,2.84468937
46258,46.257857,2.99324393,2.82857227
46259,46.258863,2.99953079,2.81245422
46260,46.259858,3.00581026,2.80171013
46261,46.260864,3.01208282,2.79633713
46262,46.261858,3.01834774,2.79633713
46263,46.262865,3.0246048,2.80708218
46264,46.263854,3.0308547,2.81782722
46265,46.264861,3.03709722,2.82857227
46266,46.265889,3.0433321,2.83931637
46267,46.266854,3.04955959,2.84468937
46268,46.267868,3.0557797,2.86080647
46269,46.268854,3.06199193,2.8984127
46270,46.269867,3.06819677,2.93064785
46271,46.270860,3.07439375,2.95750999
46272,46.271866,3.08058357,2.96825409
46273,46.272859,3.08676577,2.97362709
46274,46.273865,3.09294009,2.97899914
46275,46.274863,3.09910679,2.98437119
46276,46.275857,3.10526609,2.99511623
46277,46.276945,3.11141753,3.00048923
46278,46.277861,3.11756134,2.99511623
46279,46.278867,3.12369728,2.98974419
46280,46.279860,3.12982583,2.99511623
46281,46.280866,3.13594675,3.00586128
46282,46.281859,3.14205933,3.02735138
46283,46.282864,3.14816475,3.03809547
46284,46.283853,3.1542623,3.04346848
46285,46.284867,3.16035175,3.04884052
46286,46.285860,3.16643381,3.05958557
46287,46.286890,3.17250776,3.07570267
46288,46.287864,3.17857409,3.10256481
46289,46.288862,3.1846323,3.12405396
46290,46.289856,3.19068289,3.12942696
46291,46.290861,3.19672561,3.14017105
46292,46.291855,3.20276046,3.14017105
46293,46.292860,3.2087872,3.1509161
46294,46.293857,3.21480632,3.15628815
46295,46.294862,3.22081709,3.15628815
46296,46.295855,3.22682023,3.14017105
46297,46.296861,3.2328155,3.11868191
46298,46.297878,3.23880243,3.10256481
46299,46.298861,3.24478173,3.09181976
46300,46.299868,3.25075293,3.08644772
46301,46.300854,3.25671625,3.07570267
46302,46.301860,3.26267123,3.05421257
46303,46.302855,3.26861835,3.03809547
46304,46.303864,3.27455711,3.03809547
46305,46.304858,3.28048801,3.04884052
46306,46.305864,3.28641081,3.06495762
46307,46.306859,3.2923255,3.07570267
46308,46.307866,3.29823208,3.09181976
46309,46.308860,3.30413055,3.10256481
46310,46.309863,3.31002092,3.12405396
46311,46.310862,3.31590295,3.1509161
46312,46.311857,3.32177687,3.18315029
46313,46.312863,3.32764268,3.21001244
46314,46.313860,3.33349991,3.22612953
46315,46.314867,3.33934927,3.24761963
46316,46.315854,3.34519053,3.26373672
46317,46.316868,3.35102344,3.29059887
46318,46.317854,3.35684776,3.30134392
46319,46.318861,3.36266422,3.31208801
46320,46.319865,3.3684721,3.31208801
46321,46.320864,3.37427163,3.32820511
46322,46.321858,3.38006306,3.34969521
46323,46.322865,3.38584614,3.3658123
46324,46.323855,3.39162087,3.37655735
46325,46.324861,3.39738703,3.3819294
46326,46.325855,3.40314507,3.39267445
46327,46.326862,3.40889454,3.40341949
46328,46.327856,3.41463566,3.41416359
46329,46.328862,3.42036819,3.41953659
46330,46.329889,3.42609262,3.41416359
46331,46.331051,3.43180847,3.40341949
46332,46.331861,3.4375155,3.39804649
46333,46.332866,3.44321442,3.39267445
46334,46.333854,3.44890475,3.37655735
46335,46.334868,3.45458651,3.36044025
46336,46.335861,3.46025968,3.33357811
46337,46.336866,3.4659245,3.31208801
46338,46.337860,3.47158074,3.30134392
46339,46.338865,3.47722864,3.29059887
46340,46.339859,3.48286748,3.27985382
46341,46.340862,3.48849797,3.26910877
46342,46.341868,3.49411988,3.25299168
46343,46.342861,3.49973321,3.25299168
46344,46.343870,3.50533772,3.26373672
46345,46.344855,3.51093388,3.27985382
46346,46.345860,3.51652122,3.29597092
46347,46.346854,3.52209949,3.30671597
46348,46.347868,3.52766967,3.33357811
46349,46.348861,3.53323078,3.3658123
46350,46.349866,3.53878355,3.40341949
46351,46.350867,3.54432702,3.44639874
46352,46.351865,3.54986215,3.48400497
46353,46.352859,3.55538845,3.51086712
46354,46.353867,3.56090593,3.55384636
46355,46.354860,3.56641483,3.5968256
46356,46.355866,3.57191467,3.6183157
46357,46.356860,3.57740593,3.62368774
46358,46.357865,3.58288813,3.6183157
46359,46.358859,3.5883615,3.62368774
46360,46.359864,3.59382629,3.6183157
46361,46.360882,3.59928179,3.6129427
46362,46.361862,3.60472894,3.59145355
46363,46.362868,3.61016655,3.56459141
46364,46.363857,3.61559582,3.54847431
46365,46.364862,3.62101579,3.54847431
46366,46.365856,3.62642717,3.54847431
46367,46.366862,3.63182926,3.53235722
46368,46.367856,3.63722277,3.51086712
46369,46.368863,3.64260697,3.50012207
46370,46.369857,3.6479826,3.49475002
46371,46.370863,3.65334868,3.49475002
46372,46.371905,3.65870595,3.48400497
46373,46.372853,3.66405439,3.47863293
46374,46.373871,3.66939354,3.46788788
46375,46.374857,3.67472386,3.46788788
46376,46.375864,3.68004513,3.47863293
46377,46.376858,3.68535709,3.48400497
46378,46.377864,3.69066,3.48937798
46379,46.378859,3.69595385,3.49475002
46380,46.379866,3.70123863,3.51086712
46381,46.380860,3.70651436,3.53772926
46382,46.381888,3.71178055,3.56459141
46383,46.382856,3.71703815,3.59145355
46384,46.383865,3.72228622,3.6129427
46385,46.384860,3.72752523,3.65592194
46386,46.385866,3.73275495,3.70964622
46387,46.386863,3.73797536,3.75799751
46388,46.387862,3.74318647,3.77948761
46389,46.388857,3.74838877,3.79023266
46390,46.389863,3.75358152,3.80634975
46391,46.390857,3.75876522,3.8117218
46392,46.391863,3.76393938,3.80634975
46393,46.392867,3.76910448,3.78485966
46394,46.393869,3.77426028,3.75262547
46395,46.394855,3.77940679,3.73113632
46396,46.395862,3.78454399,3.71501923
46397,46.396855,3.78967166,3.69352913
46398,46.397867,3.79478979,3.66666698
46399,46.398860,3.79989886,3.63980484
46400,46.399866,3.80499864,3.63980484
46401,46.400859,3.81008887,3.63980484
46402,46.401864,3.81516981,3.63980484
46403,46.402882,3.82024145,3.63443279
46404,46.403867,3.82530332,3.62906075
46405,46.404866,3.83035612,3.62906075
46406,46.405859,3.83539915,3.65054989
46407,46.406864,3.84043264,3.66666698
46408,46.407857,3.84545708,3.66666698
46409,46.408863,3.85047197,3.66666698
46410,46.409856,3.85547686,3.67203903
46411,46.410862,3.86047268,3.69352913
46412,46.411856,3.86545897,3.70964622
46413,46.412861,3.87043571,3.72039127
46414,46.413904,3.87540293,3.73113632
46415,46.414860,3.88036036,3.76337051
46416,46.415866,3.88530827,3.79560471
46417,46.416859,3.89024687,3.8278389
46418,46.417865,3.89517546,3.84932899
46419,46.418858,3.90009451,3.87081814
46420,46.419859,3.90500426,3.89768028
46421,46.420884,3.909904,3.91917038
46422,46.421964,3.91479468,3.92991447
46423,46.422854,3.91967511,3.92991447
46424,46.423971,3.924546,3.92991447
46425,46.424867,3.92940736,3.93528748
46426,46.425878,3.93425894,3.92454243
46427,46.426943,3.93910074,3.90305328
46428,46.427861,3.94393301,3.88693619
46429,46.428867,3.94875526,3.88156319
46430,46.429860,3.95356798,3.87619114
46431,46.430866,3.95837092,3.86007404
46432,46.431860,3.96316409,3.85470104
46433,46.432866,3.96794772,3.84932899
46434,46.433855,3.9727211,3.86007404
46435,46.434862,3.97748494,3.87619114
46436,46.435866,3.98223901,3.88156319
46437,46.436860,3.98698306,3.89230824
46438,46.437867,3.99171734,3.91379738
46439,46.438854,3.99644184,3.94065952
46440,46.439868,4.00115633,3.95677662
46441,46.440855,4.00586128,3.96752167
46442,46.441861,4.01055622,3.97826672
46443,46.442855,4.01524115,3.99438381
46444,46.443865,4.01991606,4.01050091
46445,46.445055,4.02458143,4.01587296
46446,46.445874,4.02923632,3.99975586
46447,46.446860,4.03388166,3.99438381
46448,46.447867,4.038517,3.98901176
46449,46.448861,4.04314232,3.98363876
46450,46.449867,4.04775763,3.96752167
46451,46.450854,4.0523634,3.95140457
46452,46.451869,4.05695868,3.95140457
46453,46.452855,4.06154394,3.95677662
46454,46.453864,4.06611967,3.96214962
46455,46.454858,4.07068443,3.95677662
46456,46.455865,4.07524014,3.96214962
46457,46.456878,4.07978535,3.97826672
46458,46.457856,4.08432055,3.98901176
46459,46.458863,4.08884573,3.99438381
46460,46.459858,4.09336042,3.99438381
46461,46.460864,4.09786558,3.99975586
46462,46.461858,4.10236025,4.01050091
46463,46.462863,4.1068449,4.02124596
46464,46.463858,4.11131954,4.02124596
46465,46.464864,4.11578369,4.02124596
46466,46.465857,4.1202383,4.0427351
46467,46.466910,4.12468243,4.0642252
46468,46.467859,4.12911606,4.08571434
46469,46.468865,4.13353968,4.09645939
46470,46.469858,4.13795376,4.11257648
46471,46.470864,4.14235687,4.13406658
46472,46.471857,4.14674997,4.14481163
46473,46.472863,4.15113258,4.14481163
46474,46.473859,4.15550518,4.13943863
46475,46.474865,4.15986776,4.13406658
46476,46.475858,4.16421986,4.13406658
46477,46.476864,4.16856194,4.11794949
46478,46.477865,4.17289305,4.08571434
46479,46.478863,4.17721462,4.06959724
46480,46.479857,4.18152523,4.05885315
46481,46.480862,4.1858263,4.05348015
46482,46.481855,4.19011641,4.0427351
46483,46.482861,4.1943965,4.0427351
46484,46.483857,4.1986661,4.0642252
46485,46.484863,4.20292521,4.09108734
46486,46.485856,4.2071743,4.11257648
46487,46.486862,4.21141243,4.12332153
46488,46.487855,4.21564054,4.12869358
46489,46.488861,4.21985865,4.14481163
46490,46.489867,4.22406578,4.15018368
46491,46.490861,4.2282629,4.14481163
46492,46.491867,4.23244905,4.13943863
46493,46.492860,4.23662519,4.13943863
46494,46.493869,4.24079084,4.14481163
46495,46.494854,4.244946,4.15018368
46496,46.495867,4.24909067,4.15555573
46497,46.496861,4.25322485,4.17167282
46498,46.497868,4.25734854,4.20390797
46499,46.498869,4.26146126,4.23077011
46500,46.499868,4.26556396,4.24151421
46501,46.500855,4.26965618,4.2630043
46502,46.501861,4.27373791,4.28449345
46503,46.502855,4.27780914,4.30061054
46504,46.503865,4.28186941,4.29523849
46505,46.505057,4.28591919,4.2791214
46506,46.505858,4.28995895,4.2737484
46507,46.506864,4.29398727,4.25225925
46508,46.507859,4.29800558,4.21465206
46509,46.508865,4.3020134,4.18241787
46510,46.509864,4.30601025,4.16092873
46511,46.510863,4.3099966,4.15018368
46512,46.511857,4.31397247,4.15018368
46513,46.512864,4.31793737,4.13943863
46514,46.513861,4.32189178,4.13943863
46515,46.514867,4.32583523,4.16092873
46516,46.515854,4.32976818,4.17704582
46517,46.516861,4.33369064,4.18241787
46518,46.517855,4.33760262,4.18778992
46519,46.518861,4.34150314,4.22002506
46520,46.519855,4.34539366,4.24688721
46521,46.520866,4.34927368,4.2737484
46522,46.521865,4.35314226,4.29523849
46523,46.522859,4.35700035,4.33284569
46524,46.523869,4.36084795,4.37045193
46525,46.524856,4.3646841,4.39731407
46526,46.525862,4.36850977,4.41880417
46527,46.526857,4.37232494,4.45103836
46528,46.527861,4.37612915,4.48327255
46529,46.528854,4.37992287,4.49938965
46530,46.529867,4.38370562,4.50476265
46531,46.530862,4.3874774,4.5101347
46532,46.531868,4.39123821,4.5101347
46533,46.532854,4.39498854,4.4940176
46534,46.533870,4.39872789,4.46178341
46535,46.534856,4.40245628,4.42417622
46536,46.535861,4.40617371,4.38656902
46537,46.536854,4.40988064,4.33284569
46538,46.537868,4.4135766,4.2737484
46539,46.538853,4.4172616,4.22002506
46540,46.539867,4.42093563,4.18241787
46541,46.540861,4.42459869,4.15555573
46542,46.541866,4.42825127,4.13406658
46543,46.542865,4.4318924,4.12869358
46544,46.543861,4.43552303,4.15018368
46545,46.544866,4.43914223,4.19316292
46546,46.545860,4.44275093,4.24688721
46547,46.546865,4.44634819,4.30061054
46548,46.547859,4.44993496,4.36507988
46549,46.548864,4.45351028,4.43492126
46550,46.549857,4.45707512,4.4940176
46551,46.550863,4.46062851,4.53699684
46552,46.551856,4.46417141,4.56923103
46553,46.552861,4.46770287,4.59609318
46554,46.553870,4.47122335,4.61221027
46555,46.554856,4.47473288,4.61221027
46556,46.555862,4.47823143,4.61221027
46557,46.556855,4.48171902,4.61221027
46558,46.557860,4.48519516,4.59609318
46559,46.558854,4.48866081,4.56385899
46560,46.559867,4.49211502,4.53162384
46561,46.560974,4.49555826,4.50476265
46562,46.561925,4.49899006,4.46178341
46563,46.562859,4.50241137,4.40268707
46564,46.563869,4.50582123,4.34896278
46565,46.564855,4.50921965,4.31135559
46566,46.565862,4.51260757,4.2791214
46567,46.566856,4.51598406,4.25225925
46568,46.567863,4.5193491,4.23614216
46569,46.568857,4.52270365,4.24151421
46570,46.569863,4.52604675,4.26837635
46571,46.570858,4.52937841,4.28986645
46572,46.571865,4.53269911,4.32747269
46573,46.572868,4.53600883,4.39731407
46574,46.573870,4.53930712,4.47790051
46575,46.574857,4.54259443,4.54774189
46576,46.575863,4.5458703,4.60683823
46577,46.576857,4.54913521,4.66593456
46578,46.577864,4.55238867,4.7035408
46579,46.578858,4.55563068,4.71965885
46580,46.579865,4.55886173,4.71428585
46581,46.580859,4.56208134,4.69816875
46582,46.581866,4.56528997,4.67667961
46583,46.582860,4.56848717,4.63907242
46584,46.583867,4.57167339,4.58534813
46585,46.584866,4.5748477,4.53162384
46586,46.585860,4.57801151,4.48327255
46587,46.586867,4.58116341,4.44029331
46588,46.587854,4.58430433,4.39194202
46589,46.588868,4.58743382,4.36507988
46590,46.589855,4.59055233,4.35970688
46591,46.590861,4.59365892,4.35970688
46592,46.591855,4.59675455,4.34896278
46593,46.592861,4.59983873,4.35433483
46594,46.593856,4.60291147,4.38119698
46595,46.594866,4.60597324,4.40805912
46596,46.595865,4.60902309,4.42417622
46597,46.596858,4.61206198,4.45641041
46598,46.597863,4.61508942,4.5101347
46599,46.598857,4.61810541,4.55848598
46600,46.599862,4.62110996,4.59609318
46601,46.600856,4.62410307,4.63370037
46602,46.601861,4.62708521,4.68742371
46603,46.602854,4.63005543,4.71965885
46604,46.603871,4.6330142,4.71965885
46605,46.604948,4.63596153,4.73040295
46606,46.605857,4.6388979,4.73040295
46607,46.606862,4.64182281,4.7089138
46608,46.607856,4.64473581,4.67667961
46609,46.608861,4.64763737,4.65518951
46610,46.609854,4.65052795,4.63907242
46611,46.610868,4.65340662,4.61221027
46612,46.611854,4.65627384,4.59072113
46613,46.612867,4.65912962,4.59072113
46614,46.613856,4.66197395,4.59609318
46615,46.614883,4.66480684,4.59609318
46616,46.615855,4.66762829,4.60146523
46617,46.616861,4.67043781,4.62295532
46618,46.617854,4.67323637,4.65518951
46619,46.618868,4.67602301,4.67130661
46620,46.619865,4.6787982,4.67667961
46621,46.620864,4.68156195,4.69816875
46622,46.621857,4.68431425,4.7089138
46623,46.622863,4.68705463,4.7035408
46624,46.623859,4.68978357,4.69279671
46625,46.624865,4.69250107,4.69279671
46626,46.625869,4.69520664,4.68205166
46627,46.626860,4.69790077,4.66593456
46628,46.627867,4.70058393,4.64981747
46629,46.628853,4.70325518,4.65518951
46630,46.629868,4.7059145,4.65518951
46631,46.630854,4.70856237,4.65518951
46632,46.631860,4.71119833,4.66056252
46633,46.632855,4.71382332,4.67667961
46634,46.633864,4.71643639,4.68742371
46635,46.634858,4.71903753,4.67667961
46636,46.635958,4.72162724,4.66056252
46637,46.636860,4.72420549,4.66056252
46638,46.637867,4.72677183,4.64981747
46639,46.638861,4.72932673,4.64444447
46640,46.639867,4.7318697,4.63907242
46641,46.640854,4.73440123,4.66593456
46642,46.641868,4.73692083,4.68742371
46643,46.642854,4.73942852,4.7035408
46644,46.643864,4.74192524,4.7250309
46645,46.644858,4.74441004,4.75726509
46646,46.645865,4.74688292,4.77875519
46647,46.646866,4.74934387,4.77875519
46648,46.647865,4.75179386,4.77338219
46649,46.648859,4.75423145,4.77338219
46650,46.649865,4.7566576,4.75726509
46651,46.650859,4.75907183,4.7250309
46652,46.651866,4.76147461,4.69816875
46653,46.652861,4.76386499,4.68205166
46654,46.653870,4.76624441,4.66056252
46655,46.654857,4.76861191,4.63370037
46656,46.655863,4.77096748,4.63370037
46657,46.656857,4.77331114,4.65518951
46658,46.657863,4.77564287,4.67130661
46659,46.658869,4.77796364,4.68742371
46660,46.659854,4.78027201,4.7089138
46661,46.660867,4.78256845,4.73040295
46662,46.661860,4.78485346,4.74114799
46663,46.662865,4.78712654,4.73040295
46664,46.663854,4.7893877,4.73577595
46665,46.664867,4.79163694,4.746521
46666,46.665860,4.79387474,4.746521
46667,46.666866,4.79610062,4.74114799
46668,46.667860,4.79831457,4.75726509
46669,46.668866,4.80051661,4.77338219
46670,46.669973,4.80270672,4.77875519
46671,46.670855,4.80488539,4.78412724
46672,46.671856,4.80705214,4.81098938
46673,46.672880,4.80920696,4.82173443
46674,46.673918,4.81134939,4.81098938
46675,46.674963,4.81348038,4.79487228
46676,46.675854,4.81559944,4.78949928
46677,46.676868,4.81770658,4.76801014
46678,46.677861,4.81980228,4.73577595
46679,46.678866,4.82188559,4.7089138
46680,46.679866,4.82395697,4.7035408
46681,46.680864,4.8260169,4.69279671
46682,46.681858,4.82806444,4.68205166
46683,46.682863,4.83010006,4.68742371
46684,46.683860,4.83212423,4.7089138
46685,46.684866,4.83413649,4.71428585
46686,46.685859,4.83613634,4.71965885
46687,46.686864,4.83812428,4.746521
46688,46.687857,4.84010077,4.76801014
46689,46.688863,4.84206486,4.78412724
46690,46.690004,4.84401751,4.80561733
46691,46.690858,4.84595728,4.84859657
46692,46.691864,4.84788609,4.88620281
46693,46.692857,4.84980249,4.91306496
46694,46.693866,4.85170698,4.9399271
46695,46.694860,4.85359955,4.98290634
46696,46.695867,4.85547972,5.00439644
46697,46.696853,4.85734844,5.00976753
46698,46.697868,4.85920525,5.02051353
46699,46.698854,4.86104965,5.02588654
46700,46.699861,4.86288214,5.00976753
46701,46.700885,4.8647027,4.97216129
46702,46.701856,4.86651134,4.9399271
46703,46.702863,4.86830807,4.89694786
46704,46.703860,4.87009239,4.83785152
46705,46.704867,4.87186527,4.77875519
46706,46.705861,4.87362576,4.73577595
46707,46.706868,4.87537432,4.69279671
46708,46.707854,4.87711048,4.64981747
46709,46.708861,4.8788352,4.63370037
46710,46.709855,4.88054752,4.64981747
46711,46.710861,4.88224792,4.67130661
46712,46.711866,4.88393641,4.69816875
46713,46.712865,4.88561249,4.746521
46714,46.713855,4.88727665,4.80561733
46715,46.714861,4.88892937,4.86471367
46716,46.715856,4.89056921,4.89694786
46717,46.716862,4.89219713,4.9399271
46718,46.717857,4.89381313,4.97753429
46719,46.718863,4.89541721,4.99365139
46720,46.719857,4.8970089,4.99902344
46721,46.720864,4.89858866,5.01514053
46722,46.721858,4.90015602,5.02051353
46723,46.722864,4.90171194,5.00976753
46724,46.723862,4.90325546,4.99365139
46725,46.724867,4.90478659,4.97753429
46726,46.725860,4.90630579,4.95067215
46727,46.726865,4.90781355,4.90769291
46728,46.727858,4.90930843,4.86471367
46729,46.728864,4.9107914,4.83247948
46730,46.729857,4.91226196,4.79487228
46731,46.730863,4.91372061,4.746521
46732,46.731856,4.91516733,4.7250309
46733,46.732886,4.91660166,4.71965885
46734,46.733862,4.91802406,4.71428585
46735,46.734868,4.91943455,4.7250309
46736,46.735854,4.92083263,4.76801014
46737,46.736867,4.9222188,4.82173443
46738,46.737860,4.92359209,4.87008572
46739,46.738866,4.92495394,4.90769291
46740,46.739860,4.92630339,4.96141624
46741,46.740865,4.92764091,4.98827839
46742,46.741859,4.92896605,4.99902344
46743,46.742864,4.93027878,4.99902344
46744,46.743865,4.93157959,5.00439644
46745,46.744863,4.93286848,4.99365139
46746,46.745857,4.93414497,4.96678925
46747,46.746862,4.93540955,4.94529915
46748,46.747856,4.93666124,4.9399271
46749,46.748862,4.9379015,4.91843796
46750,46.749855,4.93912935,4.88620281
46751,46.750860,4.94034481,4.87008572
46752,46.751854,4.94154835,4.85396862
46753,46.752867,4.94273949,4.82710648
46754,46.753866,4.9439187,4.79487228
46755,46.754864,4.94508553,4.77875519
46756,46.755858,4.94624043,4.76801014
46757,46.756863,4.94738293,4.746521
46758,46.757856,4.94851303,4.75189304
46759,46.758862,4.94963121,4.78412724
46760,46.759856,4.950737,4.81098938
46761,46.760863,4.95183039,4.83785152
46762,46.761857,4.95291185,4.88620281
46763,46.762863,4.95398092,4.93455505
46764,46.763853,4.95503807,4.96678925
46765,46.764863,4.95608282,4.99365139
46766,46.765862,4.95711517,5.02051353
46767,46.766856,4.9581356,5.03663063
46768,46.767863,4.95914364,5.03125763
46769,46.768857,4.96013927,5.03125763
46770,46.769863,4.96112299,5.04200363
46771,46.770858,4.96209431,5.03125763
46772,46.771865,4.96305323,5.01514053
46773,46.772859,4.96400023,5.02051353
